bootstrap_id,mae,rmse,r2,mape_pct
88,2.6879771241830075,3.530102531014233,-0.28152630590435845,10.75344009065458
89,2.3595024757377683,3.2553408990491772,0.3419416367323924,9.790364643520373
90,2.8044123977873974,3.7647437297850446,0.07396544250805892,12.57535144447696
91,2.240047668562374,3.2015480746890637,0.28310164289845674,9.778025664045655
92,3.447837563308152,4.350058459017574,0.03621633088152054,13.316725871955931
93,3.260101823557708,4.27670716079539,0.032289848280765754,13.04628624332266
94,2.7928850903997944,3.903750583875456,0.15260019596898322,11.19565795064043
95,3.5285831883258356,4.635225151449881,-0.1522091718573213,13.915558786333177
96,2.6765551099227567,3.612862276499764,-0.04610416987465671,11.516030726656334
97,2.6060155617802665,3.530040721562209,0.02963066721145957,11.291568187822007
98,3.737662153750388,5.000651586367199,0.03167075907943173,14.025468599580126
99,3.2510077172283047,4.213357255955784,0.31337826059085805,12.907329414041493
100,3.137077288996405,4.155667538576592,-0.05801187296641053,12.511213837443597
101,2.9538995345613017,3.6959338944318207,0.12622421320697652,12.54040990612761
102,3.210318004979769,4.722047478861061,0.1723814851222819,11.864944095618869
103,2.7891142234671644,3.711540693089537,0.45140837571216574,11.672620937066123
104,4.1152163193560245,5.2277729189776645,-0.16112421641405628,16.14096249666189
105,2.88188797993945,3.9586965168762447,0.03781615156608786,11.550965890482114
106,3.422908560393855,4.075483666524398,0.1308772593599553,14.303100923854226
107,3.574636084231672,4.880214875535233,0.0928244489277058,13.48478294469177
108,3.6914144738703545,4.757735133760021,0.14318053683416032,14.933259467530014
109,3.0001263333616257,3.8502905880515046,0.059676451029995636,13.01727386443034
110,3.3051156346376924,4.536990338085707,-0.0349438593873006,13.08309804890128
111,3.3885211215799416,4.3851082381987965,-0.01925468592742008,13.663926160761463
112,3.721615974167444,4.830881579164745,0.11057451346130376,14.94657756641983
113,2.5679682009167286,3.1146870183555,0.3991602380394861,10.954824043399258
114,2.7447377946127944,3.5859853727725777,0.25423466089589386,11.858060313564073
115,3.833145138358372,5.112075106518122,0.05820031330072317,14.310762345572142
116,3.9196311469032037,5.135417307698963,-0.06369710158024677,14.455439437221889
117,3.176887371615312,4.179595490461674,0.06629437098881008,13.952705411263622
118,2.95163087457205,4.051637817809692,0.24398912506466763,12.296994286019265
119,2.6688524354186085,3.0833035354050327,0.4046687237645723,11.641228680442623
120,3.118108019975668,4.082542315637978,0.18980583518881644,13.07550951082649
121,3.7740129268879277,4.518822190592192,0.13928037875450106,15.299723095029355
122,3.2879551820728294,3.9068185936827655,0.22370998980681678,13.16399852482272
123,1.8341934187816522,2.9547040978017862,0.43835497750375274,7.293363613848645
